supplier_id,product url,title,cate_info_ai,keyword_ai,description,status,reason,url,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,http://www.rvt-systeme.de/en/products/agitator-drives/compact-series-rns.html,"Compact series (RNS) agitator drives 
","[{""catId"":600386,""catPath"":""Mechanical engineering, plant construction and apparatus construction => Mixing Technology => Agitator Engineering"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=600386""}]","{""keywords_english"":{""3"":""ATEX compliant"",""2"":""elastic coupling"",""1"":""agitator drives""},""keywords"":{""3"":""ATEX compliant"",""2"":""elastic coupling"",""1"":""agitator drives""}}","Compact agitator series with integrated fixed/loose bearing, elastic coupling and flexible seal options. 
 For further Information 
 Send Inquiry 
 Standard design 
 
 Drive consisting of motor and gear unit or direct drive 
 Cast iron lantern with integrated double roller bearing 
 Elastic coupling 
 combinable with RVT stirrer shafts and stirrers 
 
 Operating range 
 
 Various seal versions (such as GLRD, packing gland, gap seal) 
 Nominal width flange 
 Optional frequency converter operation 
 Agitator in accordance with ATEX Directive 94/9EC (ATEX95), incl. Zone 0 - for all industrial requirements 
 
 Advantages 
 
 Compact design (low installation height) 
 Gear bearing relief with elastic coupling 
 
",COMPLETE,,rvt-systeme,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.rvt-systeme.de/es/productos/accesorios/dispositivo-de-sujecion-del-deposito.html,"Dispositivo de sujeción del depósito 
","[{""catId"":604211,""catPath"":""Containers, logistics and storage supplies => Containment & Storage Equipment => Tank Accessories"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=604211""}]","{""keywords_english"":{""1"":""clamping device"",""2"":""small series agitators"",""3"":""quick and flexible adjustment""},""keywords"":{""1"":""dispositivo de sujeción"",""2"":""agitadores de series pequeñas"",""3"":""ajuste rápido y flexible""}}","Con el dispositivo de sujeción del depósito se pueden montar de manera rápida y segura los agitadores de las series pequeñas sobre depósitos muy diferentes. 
 Más información 
 Enviar solicitud 
 Modelo estándar
[LIST] - Fijación del dispositivo de sujeción mediante elemento de presión y varilla roscada en la pared del depósito - Posibilidad de fijación continua dentro del intervalo de oscilación - Seguro de posición final del agitador en posición vertical y desplegada - Brida de alojamiento estándar para todos los tamaños de agitadores de una misma serie [END LIST] 
 Ámbito de aplicación
[LIST] - Posibilidad de traslado del agitador a depósitos del mismo tipo - Uso y cambio de diferentes tipos de agitadores [END LIST] 
 Ventajas
[LIST] - Montaje sencillo del agitador en el depósito - Posibilidad de ajuste rápido y flexible de la posición del agitador [END LIST] 
 Descargas
[LIST] - Klemmvorrichtung clamping device Ø160 (37 KB) - Klemmvorrichtung clamping device Ø200 (36 KB) [END LIST] 
 /fileadmin/redaktion/produkte/zubehoer/Anklemmer/Anklemmer_unten3.png 
 /fileadmin/processed/e/f/csm_anklemmer_oben2_b0baee0c14.png 
 /fileadmin/processed/d/7/csm_Anklemmer_halb5_4c2e497cac.png 
 Productos similares
[LIST] - /fileadmin/processed/5/d/csm_DS-Ruehrwerk_fc2ce6a6d2.png Mecanismo agitador Accionamiento directo (DS) [END LIST] 
",COMPLETE,,rvt-systeme,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,http://www.rvt-systeme.de/es/productos/dispositivos-agitadores/agitador-de-sables.html,"Agitador de sables 
","[{""catId"":600386,""catPath"":""Mechanical engineering, plant construction and apparatus construction => Mixing Technology => Agitator Engineering"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=600386""}]","{""keywords_english"":{""3"":""very good stirring effect"",""2"":""peripheral speed 8-12 m/s"",""1"":""saber agitator""},""keywords"":{""3"":""muy buen efecto de agitación"",""2"":""velocidad periférica 8-12 m/s"",""1"":""agitador de sables""}}","Modelo estándar 
 
 Velocidad periférica vu: 8 - 12 m/s 
 Intervalo de viscosidad ƞ: < 20.000 mPa*s, en el tubo guía también más alto 
 Sentido de transporte principal: axial 
 Corriente: turbulenta 
 Ángulo de paleta: 30° / 53° 
 Opciones de montaje: centrado con varios deflectores; excéntrico sin deflectores 
 
 Ámbito de aplicación 
 
 Intercambio de calor 
 Homogeneización 
 Poner en suspensión 
 Gasificación 
 Aplicación como tubo guía 
 
 Ventajas 
 
 Ángulo de incidencia del sentido de transporte axial elegible libremente 
 2 - 6 aspas 
 Unión enchufable opcional 
 Posibilidad de modelo dividido 
 Muy buen efecto de agitación para medios de alta viscosidad 
 
",COMPLETE,,rvt-systeme,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,http://www.rvt-systeme.de/de/produkte/ruehrwerksantriebe.html,"Rührwerksantriebe 
","[{""catId"":600386,""catPath"":""Mechanical engineering, plant construction and apparatus construction => Mixing Technology => Agitator Engineering"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=600386""}]","{""keywords_english"":{""1"":""RVT agitators"",""2"":""mixing applications"",""3"":""customized mixing task""},""keywords"":{""1"":""RVT Rührwerke"",""2"":""Rühranwendungen"",""3"":""kundenspezifische Rühraufgabe""}}","RVT Rührwerke definieren sich durch die Aufgabenstellung für bestimmte Rühranwendungen nach Kundenwunsch. Um das beste Rührergebnis zu erzielen, werden unterschiedliche Lösungsansätze für die kundenspezifische Rühraufgabe erarbeitet. Dazu gehören auch komplexe Sonderkonstruktionen, die auf über 40 Jahre Erfahrung beruhen. 
",COMPLETE,,rvt-systeme,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.rvt-systeme.de/es/productos/dispositivos-agitadores/agitador-helicoidal.html,"Agitador helicoidal 
","[{""catId"":604172,""catPath"":""Process technology => Stainless Steel Agitator Vessels"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=604172""}]","{""keywords_english"":{""3"":""Dryers"",""2"":""Homogenization"",""1"":""Heat exchange""},""keywords"":{""3"":""Secadores"",""2"":""Homogeneización"",""1"":""Intercambio de calor""}}","Ámbito de aplicación 
 
 Intercambio de calor 
 Homogeneización 
 Aplicaciones con sólidos 
 Secadores 
 
 Ventajas 
 
 Sentido de transporte elegible libremente 
 Con rosca para segundos sentidos de transporte axial 
 Modelo especial con lanzas CIP 
 Posibilidad de calentamiento mediante junta rotativa 
 
",COMPLETE,,rvt-systeme,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,http://www.rvt-systeme.de/de/produkte/ruehrwerksantriebe/getriebemischer-gmf.html,"Getriebemischer (GMF) 
","[{""catId"":600386,""catPath"":""Mechanical engineering, plant construction and apparatus construction => Mixing Technology => Agitator Engineering"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=600386""}]","{""keywords_english"":{""1"":""gear motor agitator"",""2"":""slow runner ATEX"",""3"":""high viscosity media""},""keywords"":{""1"":""Getriebemotor Rührwerk"",""2"":""langsamläufer ATEX"",""3"":""hochviskose Medien""}}","Kompaktes Rührwerk mit Antrieb durch einen Getriebemotor für langsame Drehzahlen. 
 Für weitere Information 
 Anfrage senden 
 Standardausführung 
 
 standardmäßig Flachgetriebemotor (GMF) 
 Rührwelle 
 Rührorgan 
 Kegelrad- und Stirnradausführung möglich (GMK / GM) 
 nach ATEX 2014/34/EU inkl. Zone 0 
 
 Einsatzbereich 
 
 Langsamläufer 
 geeignet für höher-viskose Medien 
 überwiegend für Wasseraufbereitung bzw. andere industrielle Anwendungen 
 
 Vorteile 
 
 schonender Rührprozess (niedrige Drehzahl) 
 hohe Umwälzleistung bei geringem Energiebedarf 
 sehr kurze Lieferzeit möglich 
 preiswert 
 verschiedene Leistungsstufen von 0,18 - 5,5 kW realisierbar 
 
",COMPLETE,,rvt-systeme,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.rvt-systeme.de/en/products/pressurisation-systems/pressure-intensifier.html,"Pressure intensifier 
","[{""catId"":612778,""catPath"":""Pump technology => Pressure Boosting Systems"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=612778""}]","{""keywords_english"":{""1"":""RVT pressure intensifier"",""2"":""Hand pump"",""3"":""Fill level monitor""},""keywords"":{""1"":""RVT Druckverstärker"",""2"":""Handpumpe"",""3"":""Füllstandsanzeige""}}","With the RVT pressure intensifier you can guarantee a constant pressure difference on the seal with a transmission ratio. The input pressure at the pressure intensifier corresponds to the boiler pressure. 
 Standard design 
 
 Hand pump 
 Manometer (usually with a contact) 
 Fill level monitor of minimum and maximum value 
 Overpressure valve 
 
 Advantages 
 
 Gentle on the seal unit, because differential pressure is only approximately 2 to 5 bar(g) 
 Compact design 
 Simple refilling by hand pump 
 Separate cooling with integrated cooling hose possible 
 Affordable 
 
",COMPLETE,,rvt-systeme,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.rvt-systeme.de/en/products/pressurisation-systems.html,"Pressurisation systems 
","[{""catId"":605243,""catPath"":""Sealing technology => Sealing Systems"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=605243""}]","{""keywords_english"":{""1"":""RVT pressurisation system"",""2"":""high-pressure applications"",""3"":""pressure intensifiers""},""keywords"":{""1"":""RVT pressurisation system"",""2"":""high-pressure applications"",""3"":""pressure intensifiers""}}","Simple and double-acting slide ring seals can be supplied with RVT pressurisation systems in alarge range of applications. Configuration, design and production take place in accordance with the Pressure Equipment Directive PED 2014/68/EU and/or EN 13445 and AD 2000 information sheets. The RVT pressurisation system with cooling hose is provided for the storage and cooling of the sealing liquid. Pressurisation with gas, e.g N2 is possible at any time. RVT pressure intensifiers are especially well-suited for high-pressure applications. A constant differential pressure at the seal is assured with a transmission ratio and wear is reduced considerably. Separate sealing pressure devices can also be supplied in a user-specific special design. 
",COMPLETE,,rvt-systeme,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,http://www.rvt-systeme.de/en/products/agitator-drives/chemical-standard-nrlnrk.html,"Chemical standard (NRL/NRK) 
","[{""catId"":605204,""catPath"":""Sealing technology => Seals => Rotary Seals => Mechanical Seals"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=605204""}]","{""keywords_english"":{""3"":""high torque"",""2"":""DIN standard agitator construction"",""1"":""RVT changing device""},""keywords"":{""3"":""hohes Drehmoment"",""2"":""DIN Norm Rührwerksbau"",""1"":""RVT Wechselvorrichtung""}}","At the forefront of this series is the simple and quick seal change, which can be carried out from the side of the lantern with an RVT changing device with minimal spatial requirements and work. All components conform to currently valid DIN standards for agitator construction. 
 For further Information 
 Send Inquiry 
 Standard design 
 
 Drive variants (spur gear, bevel gear, low-profile gear, U-shaped, etc.) 
 Cast lantern 
 Divided disc clutch for simple and quick seal replacement 
 Various seal options, such as slide ring or shaft lip seal 
 can be combined with RVT stirrer shafts and stirrers 
 
 Operating range 
 
 High torque 
 Pressurised tanks 
 Series with maximum power 
 
 Advantages 
 
 Minimal down times, low maintenance costs 
 Agitator disassembly not required for seal replacement 
 First choice when considering TCO (Total Cost of Ownership) 
 
",COMPLETE,,rvt-systeme,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.rvt-systeme.de/de/produkte/ruehrorgane/ankerruehrer.html,"Ankerrührer 
","[{""catId"":600386,""catPath"":""Mechanical engineering, plant construction and apparatus construction => Mixing Technology => Agitator Engineering"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=600386""}]","{""keywords_english"":{""3"":""Homogenizing"",""2"":""Heat exchange"",""1"":""Anchor stirrer""},""keywords"":{""3"":""Homogenisieren"",""2"":""Wärmeaustausch"",""1"":""Ankerrührer""}}","Betriebsweise: randgängiges, langsam laufendes Rührorgan 
 Einsatzbereich 
 
 Wärmeaustausch 
 Homogenisieren 
 schonendes Rühren 
 
 Vorteile 
 
 V-Anstellung für zusätzliche axiale Förderrichtung 
 
",COMPLETE,,rvt-systeme,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.safi-valves.com/fr/nos-marches/agriculture,"Pulvérisation agricole 
","[{""catId"":602310,""catPath"":""Valve technology => Valves => Valves (Other)"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=602310""}]","{""keywords_english"":{""3"":""SAFI sprayers"",""2"":""corrosion resistance"",""1"":""agricultural valves""},""keywords"":{""3"":""Pulvérisateurs SAFI"",""2"":""résistance à la corrosion"",""1"":""robinetterie agricole""}}","SAFI propose toute une gamme spécifique de robinetterie manuelle et actionnée pour l’industrie agricole. Les applications de l’industrie agricole subissent les effets de la corrosion des produits phytosanitaires qui oxydent et corrodent les métaux. Les robinets SAFI résistent parfaitement à la corrosion de ces produits grâce à la qualité de leurs thermoplastiques et élastomères. 
 SAFI est une marque reconnue dans l’industrie agricole par de nombreux acteurs, qui nous font confiance depuis de nombreuses années et qui considèrent la gamme de produit SAFI adaptée à leurs produits. 
 La gamme de produits SAFI est adaptée à l’industrie agricole sur les applications suivantes : Pulvérisateurs grandes cultures. 
",COMPLETE,,safi-valves,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.safi-valves.com/de/dienstleistungen-und-dokumente/dienstleistungen/ausbildung,"Kunststoffarmaturen 
","[{""catId"":602310,""catPath"":""Valve technology => Valves => Valves (Other)"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=602310""}]","{""keywords_english"":{""1"":""plastic fittings"",""2"":""chemical resistance"",""3"":""throttle valves""},""keywords"":{""1"":""Kunststoffarmaturen"",""2"":""chemische Resistenz"",""3"":""Drosselklappen""}}","Unsere Hauptveranstaltungen 
 
 Einführung in den Bereich der Industrie-Armaturen 
 Eine Kunststoffarmatur aussuchen 
 Einführung im Bereich Kunststoffe und Elastomere 
 Einführung in die chemische Resistenz von Kunststoffarmaturen 
 Prinzipien der Hydromechanik in Armaturen 
 Ausbildung bei SAFI, für erweiterte Kenntnisse zur unserer Produktpalette 
 Drosselklappen aus Kunststoff: Einführung und anwendbare Standards 
 Einführung in die Automatisierung von Kunststoffarmaturen 
 Die European Pressure Equipment Directive DESP 2014/68/EU 
 Anwendung der EN 10204 (Konformitätszertifikate) bei Kunststoffarmaturen 
 
",COMPLETE,,safi-valves,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.safi-valves.com/fr/nos-marches/industrie-chimique,"Robinetterie SAFI pour production d'eau de javel 
","[{""catId"":602310,""catPath"":""Valve technology => Valves => Valves (Other)"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=602310""}]","{""keywords_english"":{""3"":""Corrosion resistance"",""2"":""Bleach production"",""1"":""SAFI chemical faucets""},""keywords"":{""3"":""Résistance à la corrosion"",""2"":""Production d'eau de javel"",""1"":""Robinetterie chimique SAFI""}}","Les applications dans le secteur de l’industrie chimique nécessitent des produits qui résistent à des très hauts niveaux d’agression chimique, des températures élevées et à la corrosion externe. 
 SAFI est une marque reconnue par de nombreux acteurs de l’industrie chimique tels que BASF, SOLVAY, ARKEMA, BAYER, EVONIK, SANOFI-AVENTIS, QATAR CHEMICALS, NCP CHLOROCHEM qui nous font confiance depuis de nombreuses années et qui considèrent la gamme de produit SAFI adaptée à leurs process chimiques. 
 Applications 
 La gamme de produits SAFI est adaptée aux applications suivantes de l'industrie chimique : 
 
 
 Production de produits chimiques de base : 
 
 Usine chimiques (usines de chlore, usine de production d’acide sulfurique, …) 
 Industrie des polymères 
 
 
 
 Production de produits de chimie fine et autres produits dérivés : 
 
 Chimie fine 
 Pesticides 
 Produits Pharmaceutiques 
 Produits cosmétiques 
 Production de peinture 
 Production de détergents 
 
 
 
 Focus application : production de javel 
 L'Eau de Javel est obtenue par dilution de solutions industrielles d'hypochlorite de sodium. 
 Les solutions d’hypochlorite de sodium sont fabriquées par barbotage de chlore (gaz) dans de la soude caustique diluée en général à 20%. 
 Le chlore et la soude utilisés sont obtenus par électrolyse du sel. 
 SAFI propose de la robinetterie adaptée à des skids de production d’eau de javel à partir d’eau de mer. Les robinets SAFI sont très appréciés de par leur poids limité, leur grande résistance mécanique et leur capacité à résister à l’attaque chimique suscitée par le chlore, la soude caustique et l’eau de javel. 
",COMPLETE,,safi-valves,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.safi-valves.com/our-markets/chemical-industry/switch_language/244/834/160,"Valvole SAFI per la produzione di candeggina 
","[{""catId"":602310,""catPath"":""Valve technology => Valves => Valves (Other)"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=602310""}]","{""keywords_english"":{""1"":""chemical valves bleach"",""2"":""production sodium hypochlorite"",""3"":""mechanical resistance SAFI""},""keywords"":{""1"":""valvole chimica candeggina"",""2"":""produzione ipoclorito sodio"",""3"":""resistenza meccanica SAFI""}}","Le applicazioni nell'ambito dell’industria chimica richiedono prodotti che resistano a livelli molto alti di aggressione chimica, temperature elevate e corrosione esterna. 
 SAFI è una marca riconosciuta da molti operatori dell'industria chimica, come BASF, SOLVAY, ARKEMA, BAYER, EVONIK, SANOFI-AVENTIS, QATAR CHEMICALS e NCP CHLOROCHEM, che si affidano a noi da parecchi anni e considerano la gamma di prodotti SAFI adatta ai loro processi chimici. 
 La gamma di prodotti SAFI è adatta alle seguenti applicazioni dell'industria chimica : 
 Produzione di prodotti chimici di base :
[LIST] - Impianti chimici (impianti di cloro, impianti per la produzione di acido solforico, ecc.) - Settore dei polimeri [END LIST] 
 Produzione di prodotti della chimica fine e altri derivati :
[LIST] - Chimica fine - Pesticidi - Prodotti farmaceutici - Prodotti cosmetici - Produzione di vernici - Produzione di detergenti [END LIST]
(Elenco non esaustivo) 
 Focus d’applicazione : produzione di candeggina 
 La candeggina è ottenuta mediante diluizione di soluzioni industriali di ipoclorito di sodio. 
 Le soluzioni di ipoclorito di sodio vengono prodotte facendo gorgogliare del cloro (gas) in soda caustica diluita in genere al 20 %. 
 Il cloro e la soda utilizzati sono ottenuti tramite elettrolisi del sale. 
 SAFI offre delle valvole adatte a skid per la produzione di candeggina partendo dall’acqua di mare. Le valvole SAFI sono molto apprezzate grazie al loro peso contenuto, all’elevata resistenza meccanica e alla loro capacità di sopportare l'aggressione chimica provocata da cloro, soda caustica e candeggina. 
",COMPLETE,,safi-valves,834,160,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.safi-valves.com/services-and-documents/technical-tools/flange-dimensions/switch_language/309/1/160,"Flanged Valve Dimensions 
","[{""catId"":604013,""catPath"":""Fastening technology, joining technology and fittings => Fittings => Flanges => Flanges (Other)"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=604013""}]","{""keywords_english"":{""3"":""ASME B16.5 Standard"",""2"":""EN1092-1 Standard"",""1"":""Flanged Valve""},""keywords"":{""3"":""ASME B16.5 Standard"",""2"":""EN1092-1 Standard"",""1"":""Flanged Valve""}}","The joint dimensions for the end connections of our flanged valves are in accordance with international standards, in particular EN1092-1, ASME B16.5 or BS10. 
 The detailed dimensions can be found in the following tables. 
 https://s3.eu-west-3.amazonaws.com/safi-site/site/thumbnails/tematik_image_portrait/9115/4166/7818/dimensions_brides2.jpg
https://s3.eu-west-3.amazonaws.com/safi-site/site/3315/4175/0481/flange_dimensions.JPG
Télécharger le tableau des dimensions de brides[application/pdf] - 59.98 KB 
",COMPLETE,,safi-valves,309,1,160
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.safi-valves.com/fr/services-et-documents/outils-techniques/dimensions-de-brides,"Dimensions of Flange Connectors 
","[{""catId"":604013,""catPath"":""Fastening technology, joining technology and fittings => Fittings => Flanges => Flanges (Other)"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=604013""}]","{""keywords_english"":{""1"":""assembly dimensions"",""2"":""end connections"",""3"":""international standards""},""keywords"":{""1"":""dimensions d'assemblage"",""2"":""raccordements d'extrémités"",""3"":""normes internationales""}}","Les dimensions d'assemblage des raccordements d'extrémités de nos robinets à brides sont conformes aux principales normes internationales, en particulier l'EN1092-1, l'ASME B16.5 ou le BS10. 
 Les dimensions détaillées sont précisées dans le tableau suivant. 
 https://s3.eu-west-3.amazonaws.com/safi-site/site/thumbnails/tematik_image_portrait/9115/4166/7818/dimensions_brides2.jpg 
 https://s3.eu-west-3.amazonaws.com/safi-site/site/3315/4175/0481/flange_dimensions.JPG 
 Télécharger le tableau des dimensions de brides[application/pdf] - 59,98 KB 
",COMPLETE,,safi-valves,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.safi-valves.com/group/presentation/switch_language/215/558/160,"Válvulas plásticas de SAFI 
","[{""catId"":602310,""catPath"":""Valve technology => Valves => Valves (Other)"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=602310""}]","{""keywords_english"":{""1"":""thermoplastic valves"",""2"":""design and production"",""3"":""European leader industrial valves""},""keywords"":{""1"":""válvulas termoplásticas"",""2"":""diseño y producción"",""3"":""líder europeo válvulas industriales""}}","Fundada en 1963 por Jacques Moison, SAFI diseña y fabrica una amplia gama de válvulas termoplásticas para las industrias más exigentes. 
 Tanto si se trata de una válvula de nuestro catálogo como de una solución específicamente desarrollada para satisfacer sus necesidades, SAFI pone toda su experiencia y su capacidad de innovación al servicio de la seguridad y rendimiento de su instalación. 
 SAFI es una empresa familiar que, desde hace más de 60 años, le garantiza una relación a escala humana para brindarle un servicio de proximidad, técnico y dinámico. 
 Dondequiera que se encuentre, SAFI le acompaña mediante sus filiales y su amplia red internacional de distribuidores. 
 https://s3.eu-west-3.amazonaws.com/safi-site/site/thumbnails/tematik_image/4515/4099/2929/carte_presentation_group.jpg 
 60años de experiencia 
 SAFI se dedica al diseño y la producción de válvulas industriales de plástico desde su creación en 1963 y actualmente es uno de los líderes europeos de este sector. 
 8000productos en catálogo 
 Nuestro catálogo se nutre de nuestros 55 años de existencia. Por ello podemos ofrecerle una amplia gama de productos estándar creados por SAFI con un diseño probado. 
 5nuevos productos a medida cada semana 
 Cada día, nuestros equipos técnicos crean una nueva solución para uno de nuestros clientes. SAFI diseña soluciones para cada una de sus necesidades (adaptación de un producto existente o válvula completamente diseñada para usted). 
 70países cubiertos 
 SAFI le ofrece sus productos y servicios en todo el mundo a través de una amplia red de filiales y distribuidores. Además, nuestros equipos comerciales y técnicos se desplazan in situ a sus instalaciones, estén donde estén. 
 15idiomas hablados 
 La proyección internacional no es una estrategia: es una cultura empresarial. En SAFI, nuestros colaboradores proceden de diversas zonas geográficas y se comunican con usted en más de 15 lenguas diferentes. 
",COMPLETE,,safi-valves,558,160,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.safi-valves.com/services-and-documents/services/technical-assistance,"Technical Assistance Services 
","[{""catId"":616850,""catPath"":""Planning, engineering and development => Engineering Services => Engineering Services (Other)"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=616850""}]","{""keywords_english"":{""3"":""chemical compatibility validation"",""2"":""fluid mechanics experts"",""1"":""technical assistance services""},""keywords"":{""3"":""validation de compatibilité chimique"",""2"":""experts en mécanique des fluides"",""1"":""services d'assistance technique""}}","Our engineers are at your disposal to support you with their expertise in valves, piping, chemistry, fluid mechanics and control. 
 Our teams can visit your installation to better understand your needs. 
 Do you need technical assistance ? 
 Request technical support 
 Do you need to validate the chemical resistance of a product ? 
 Request a chemical compatibility 
",COMPLETE,,safi-valves,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.safi-valves.com/our-markets/agriculture/switch_language/250/723/160,"Feldspritzen (modifizierbare Armaturen) 
","[{""catId"":603623,""catPath"":""Supplies for agriculture, forestry, fishing, horticulture => Gardening Tools => Pesticide Sprayers"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=603623""}]","{""keywords_english"":{""3"":""SAFI agricultural fittings"",""2"":""Corrosion-resistant ball valves"",""1"":""Field sprayers""},""keywords"":{""3"":""SAFI Landwirtschaft Armaturen"",""2"":""Korrosionsbeständige Kugelhähne"",""1"":""Feldspritzen""}}","Anwendungen innerhalb der Landwirtschaft unterstehen der Korrosion, entstanden durch phytosanitäre Produkte, die Metalle oxidieren und korrodieren. SAFI Kugelhähne halten solcher Korrosion perfekt stand, dank der Qualität ihres Kunststoffes und der Elastomere. 
 SAFI ist eine Marke, die von vielen Akteuren in der Landwirtschaft anerkannt wird. Diese vertrauen SAFI seit Dekaden, besonders im Hinblick auf die für ihre Anwendungen verwendbaren Armaturen. 
 SAFI Produkte werden in der Landwirtschaft für folgende Anwendungen eingesetzt : FIELDSPRITZEN. 
",COMPLETE,,safi-valves,723,160,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.safi-valves.com/fr/services-et-documents/outils-techniques/guide-de-motorisation,"Motorisation 
","[{""catId"":605663,""catPath"":""Electrical engineering => Actuators"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=605663""}]","{""keywords_english"":{""1"":""ISO 5211 interface kit"",""2"":""pneumatic diaphragm valve"",""3"":""electric actuator""},""keywords"":{""1"":""kit d’interface ISO 5211"",""2"":""robinet à membrane pneumatique"",""3"":""actionneur électrique""}}","
 Une large gamme de kits d’interface ISO 5211 
 Nos robinets à membrane pneumatiques 
 Notre gamme d’actionneurs pneumatiques 
 Notre gamme d’actionneurs électriques 
 Ainsi que tous les accessoires associés. 
 
",COMPLETE,,safi-valves,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.safi-valves.com/de/dienstleistungen-und-dokumente/dienstleistungen/technische-unterstutzung,"Technical Support and Product Validation 
","[{""catId"":617264,""catPath"":""Repair, maintenance and modernization => Technical Service => Fittings Services"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=617264""}]","{""keywords_english"":{""1"":""technical support"",""2"":""product validation"",""3"":""chemical resistance""},""keywords"":{""1"":""technischer support"",""2"":""produktvalidierung"",""3"":""chemische beständigkeit""}}","Unsere Ingenieure stehen Ihnen zur Verfügung, um Sie mit ihrer Kenntnis über Armaturen, Verrohrung, Chemie, Hydromechanik und Kontrolle zu unterstützen. 
 Unsere Teams können sich auf zu Ihren Anlagen begeben, um Ihre Bedürfnisse aufs Beste zu verstehen. 
 Benötigen Sie technische Hilfe ? 
 ANFRAGE FÜR TECHNISCHEN SUPPORT 
 Möchten Sie die chemische Beständigkeit eines Produktes bestätigen ? 
 ANFRAGE ZUR CHEMISCHEN BESTÄNDIGKEIT 
",COMPLETE,,safi-valves,,,
